segment;pas;succes
S001;1320;1
S002;1320;1
S003;1320;1
S004;1320;0
S006;1320;0
S007;1320;1
S008;1320;1
S009;1320;1
S011;1320;1
S012;1320;1
S013;1320;1
S014;1320;1
S016;1320;1
S017;1320;1
S018;1320;1
S019;1320;1
S021;1320;1
S022;1320;0
S023;1320;1
S024;1320;1
S026;1320;1
S027;1320;1
S028;1320;1
S029;1320;1
S031;1320;1
S032;1320;1
S033;1320;1
S034;1320;1
S036;1320;1
S037;1320;0
S038;1320;1
S039;1320;0
S041;1320;1
S042;1320;1
S043;1320;0
S044;1320;1
S046;1320;1
S047;1324;1
S048;1320;0
S049;1320;0
