segment;pas;succes
S002;0;1
S003;0;1
S004;0;1
S005;0;1
S006;0;1
S007;0;0
S008;0;0
S009;0;1
S010;0;0
S011;0;1
S012;0;1
S013;0;1
S014;0;0
S015;0;0
S016;0;1
S017;0;1
S018;0;0
S019;0;1
S020;0;1
S021;0;0
S022;0;1
S023;0;1
S024;0;1
S025;0;1
S026;0;1
S027;0;0
S028;0;1
S029;0;1
S030;0;1
S031;0;1
S032;0;1
S033;0;1
S034;0;1
S035;0;1
S036;0;1
S037;0;1
S038;0;1
S039;0;1
S040;0;1
S041;0;1
S042;0;1
S043;0;1
S044;0;1
S045;0;1
S046;0;1
S047;0;1
S048;0;1
S049;0;1
S050;0;1
